Created,GPS,DC Latitude,Model,POST ID
2021:01:06 17:26:45,null,FALSE,null,Y0vdXHYdvdUw
2021:01:06 00:57:38,null,FALSE,null,y1bnAYLGGGMS
2021:01:06 07:19:43,null,FALSE,null,Y1IY6sbLJvPY
2021:01:06 09:16:23,null,FALSE,null,Y1Jk12U6P07f
2021:01:06 14:59:13,null,FALSE,null,Y1MaSixRjw2m
2021:01:06 21:32:07,"30 deg 16' 22.08"" N, 97 deg 44' 27.24"" W",FALSE,iPhone 11,Y1ubUJr5Ic6I
2021:01:06 22:35:25,null,FALSE,null,y2FUu0YcaBmx
2021:01:06 20:12:59,null,FALSE,iPhone 11,y2fuxkf1MI1H
2021:01:06 19:08:04,null,FALSE,null,y2z6QdLFVbeO
2021:01:06 19:58:29,null,FALSE,iPhone 11 Pro Max,Y3bdJJCmQGsj
2021:01:06 16:29:56,null,FALSE,null,Y3ctjv0XdaHo
2021:01:06 21:34:57,null,FALSE,null,y3gfs3sIRsR9
2021:01:06 18:59:25,null,FALSE,null,Y46KUc9InT1h
2021:01:06 02:42:55,null,FALSE,null,Y4B9FjwDpn96
2021:01:06 23:20:39,null,FALSE,null,y4DxFZM3uiT7
2021:01:06 21:17:20,null,FALSE,null,y4GI2PB6MkVH
2021:01:06 21:28:34,null,FALSE,iPhone XR,Y4JIzfyga2Gt
2021:01:06 18:42:57,null,FALSE,null,y4K5OwDPuupA
2021:01:06 02:26:40,null,FALSE,null,y4tdP1x2jOT7
2021:01:06 20:12:50,null,FALSE,iPhone 11 Pro,y4YyKV2kjTB1
2021:01:06 20:16:23,null,FALSE,null,Y524AY8Gq5kT
2021:01:06 18:23:49,"0 deg 0' 0.00"" N, 0 deg 0' 0.00"" E",FALSE,null,Y5dbxuH1GAHY
2021:01:06 19:38:45,null,FALSE,iPhone X,Y5KC6lnNJJE4
2021:01:06 08:20:44,null,FALSE,null,Y5Zs2onErGAz
2021:01:06 22:35:37,null,FALSE,null,y6I3jUvwTR11
2021:01:06 20:34:09,null,FALSE,null,Y6nkif1K4BcK
2021:01:06 17:58:43,null,FALSE,iPhone XS,Y6oiSD0nBEL6
2021:01:06 17:43:48,null,FALSE,null,Y70fAQyQIWGw
2021:01:06 22:33:34,"30 deg 43' 46.92"" N, 86 deg 23' 15.00"" W",FALSE,iPhone 8 Plus,y70i0T0Ipi0C
2021:01:06 17:58:28,null,FALSE,iPhone 11 Pro,Y70SE2ufLJ48
2021:01:06 04:19:02,"39 deg 10' 2.28"" N, 76 deg 41' 4.92"" W",FALSE,iPhone 8,y7heepTHI24N
2021:01:06 17:12:11,null,FALSE,null,Y7rDnlxgWKDZ
2021:01:06 22:06:48,null,FALSE,null,y7RML4R04f2N
2021:01:06 17:20:30,null,FALSE,null,Y7XnQ6Irgyae
2021:01:06 03:52:57,null,FALSE,null,y87SLOj0JCTX
2021:01:06 19:11:50,null,FALSE,iPhone SE (1st generation),y8BZxZ21mQSg
2021:01:06 00:49:10,null,FALSE,null,Y8F9lUsHzhzc
2021:01:06 17:29:43,null,FALSE,null,y8WTNpV7hhzQ
2021:01:06 18:50:42,null,FALSE,null,Y9BUuUIvo6Ew
2021:01:06 03:19:37,null,FALSE,null,Y9S3GF9G1bLA
2021:01:06 18:43:56,null,FALSE,null,Ya1sm6tVYFhH
2021:01:06 23:59:25,null,FALSE,null,yAE0JMvIHjCN
2021:01:06 07:57:49,null,FALSE,null,YaeXlrIoMdFn
2021:01:06 16:23:50,null,FALSE,null,YaFtifMrv2v4
2021:01:06 19:18:15,"37 deg 1' 59.16"" N, 122 deg 1' 40.80"" W",FALSE,iPhone 11 Pro Max,Yafv9Apl3WcN
2021:01:06 13:26:12,null,FALSE,null,YAIN7KMwTrg5
2021:01:06 16:58:17,null,FALSE,iPhone SE (2nd generation),YANbXCmL7jhP
2021:01:06 06:02:08,null,FALSE,null,YaOb1m2Kdzf1
2021:01:06 23:58:06,null,FALSE,null,YARID4SBQB9s
2021:01:06 03:52:57,null,FALSE,null,yb11UJWSDSBM
2021:01:06 22:33:26,null,FALSE,null,Yb70yFLD8eAa
2021:01:06 22:06:49,null,FALSE,null,ybChLwklOU46
2021:01:06 18:34:56,null,FALSE,null,yBmnDVU0Ug2D
2021:01:06 13:44:08,"0 deg 0' 0.00"" N, 0 deg 0' 0.00"" E",FALSE,null,yBp8WxvIxaje
2021:01:06 21:33:19,null,FALSE,null,yBpLVnZB7TZo
2021:01:06 18:10:58,null,FALSE,null,YbUYYkk9pqhV
2021:01:06 14:23:29,null,FALSE,null,YbyxIKo2Z901
2021:01:06 16:36:47+01:00,null,FALSE,null,yc3U2fq0YxLI
2021:01:06 15:38:38,null,FALSE,null,yC4uiwmoXPjc
2021:01:06 06:12:53,null,FALSE,null,yC9WXilzllAh
2021:01:06 21:10:25,null,FALSE,null,ycda0th3mfsj
2021:01:06 04:58:02,"38 deg 17' 27.24"" N, 85 deg 44' 27.96"" W",FALSE,iPhone SE (2nd generation),ycJ39K9mX5OH
2021:01:06 20:11:29,"34 deg 12' 1.08"" N, 118 deg 30' 1.08"" W",FALSE,iPhone XR,ycMJ2k6Er51k
2021:01:06 19:23:59,null,FALSE,null,yCQN4l2Es3m2
2021:01:06 19:36:46,null,FALSE,null,YcQOeXTOuGhu
2021:01:06 19:21:38,null,FALSE,iPhone 12 Pro Max,yCrmvGrEigCP
2021:01:06 06:00:17,null,FALSE,null,YcTcFm8JrRKb
2021:01:06 04:49:36,null,FALSE,null,ydA3WW9V0foR
2021:01:06 09:51:31,null,FALSE,null,YDD4G71LKq9d
2021:01:06 23:43:29,null,FALSE,null,yDDVMsJw7BH2
2021:01:06 19:13:39,null,FALSE,null,YdkutqlfuVUF
2021:01:06 00:18:02,null,FALSE,null,ydM5m40LyWp8
2021:01:06 04:18:05,null,FALSE,null,YDPT3GEbrNd4
2021:01:06 04:58:33,"42 deg 35' 26.52"" N, 114 deg 29' 44.52"" W",FALSE,iPhone 12 Pro Max,yDQd2kgtFZbI
2021:01:06 21:31:04,null,FALSE,null,ydSv5KnnrRRp
2021:01:06 08:49:36,null,FALSE,null,yDSZoAGdC271
2021:01:06 16:54:56,null,FALSE,null,yDt1bFgqEwKj
2021:01:06 21:40:07,null,FALSE,null,YDTxcFNRMWy2
2021:01:06 20:16:14,null,FALSE,null,yDZ5v5cNZ7n4
2021:01:06 18:16:13,null,FALSE,null,yDzCQjAhFA46
2021:01:06 19:48:13,"33 deg 54' 5.76"" N, 116 deg 45' 10.80"" W",FALSE,null,yEatlbdfCCpS
2021:01:06 21:26:08,null,FALSE,null,YeAWPF1BLahZ
2021:01:06 18:23:17,null,FALSE,null,yEB9J0XIciPo
2021:01:06 21:37:17,null,FALSE,null,yetFktzsE06q
2021:01:06 19:34:10,null,FALSE,null,yeyaeKpLL9ga
2021:01:06 14:31:24,null,FALSE,null,YEYdQbBupywR
2021:01:06 21:37:57,null,FALSE,null,Yf0MhjlquDbv
2021:01:06 19:51:05,null,FALSE,iPhone 6s,yfbVwko3MyO8
2021:01:06 20:16:23,null,FALSE,null,YFfy1X7678Ol
2021:01:06 17:43:11,null,FALSE,null,yfhdhhxHU5rI
2021:01:06 03:44:55,null,FALSE,null,YFmwZoB7PhfF
2021:01:06 20:52:28,null,FALSE,null,yfODQ7n5tHpI
2021:01:06 20:02:15,null,FALSE,null,YfokvG3jIKUi
2021:01:06 21:41:47,null,FALSE,null,YfpJ99wWzu5c
2021:01:06 21:15:05,null,FALSE,null,YfRrb2a3EXf7
2021:01:06 23:59:02,null,FALSE,iPhone 8 Plus,YfSEOzu0MI2l
2021:01:06 09:26:55,null,FALSE,null,YFSOyWSi2PzN
2021:01:06 20:25:15,null,FALSE,null,YfsSev8SlFKO
2021:01:06 06:46:12,null,FALSE,null,YGaUzXPZoOEG
2021:01:06 15:13:33-08:00,null,FALSE,null,ygBXdVLy4tdI
2021:01:06 23:32:27,null,FALSE,null,YgeNJsZdX2o7
2021:01:06 16:52:55,null,FALSE,null,YGg4WA6GFCR1
2021:01:06 17:08:26,null,FALSE,iPhone XR,yghXnTCbmv66
2021:01:06 20:08:35,null,FALSE,null,yGi9g0ABwgUb
2021:01:06 16:41:39,null,FALSE,null,yGItf7tqKD44
2021:01:06 22:38:53,null,FALSE,null,YgPYq8YakDO4
2021:01:06 23:43:20,"37 deg 30' 53.28"" N, 77 deg 34' 46.92"" W",FALSE,iPad mini (5th generation),YgqSwIaUQXMl
2021:01:06 15:14:38,null,FALSE,null,YgyRdNP9N57I
2021:01:06 19:11:55,null,FALSE,null,yh4ZpJ1Jtj2u
2021:01:06 19:04:36,"0 deg 0' 0.00"" N, 0 deg 0' 0.00"" E",FALSE,null,YHC3a9RohOvD
2021:01:06 15:27:58,null,FALSE,null,yhln6uUeNZ1W
2021:01:06 17:45:21,null,FALSE,null,yhlnn1pOTuUz
2021:01:06 19:55:34,null,FALSE,null,yHO0Vu2xNGgp
2021:01:06 20:13:16,null,FALSE,null,yhPgp7uHNSSJ
2021:01:06 18:55:22,null,FALSE,iPhone 6s Plus,YHQJHiD7tmRj
2021:01:06 23:48:14,null,FALSE,null,yhSiEO1XAMHu
2021:01:06 13:06:47,null,FALSE,iPhone 11 Pro Max,yHUhIqSZQKzq
2021:01:06 19:55:20,"52 deg 20' 46.32"" N, 4 deg 47' 25.08"" E",FALSE,iPhone 11 Pro Max,YhurGSjo5jHq
2021:01:06 03:03:39,null,FALSE,null,yi5QEXMHO1lJ
2021:01:06 20:00:14,null,FALSE,null,YiBhKWti7otk
2021:01:06 04:25:07,null,FALSE,null,yIDt3XMPSTl4
2021:01:06 13:14:42,null,FALSE,null,YIhexEIwqADz
2021:01:06 07:48:54,null,FALSE,null,yildFQS6DWBH
2021:01:06 16:23:27-08:00,null,FALSE,null,YIQN3ew69Gcf
2021:01:06 21:17:22,null,FALSE,null,yIrHOv1AnqCb
2021:01:06 16:57:45,null,FALSE,iPhone XR,YiUZrHblbzvs
2021:01:06 17:49:22,null,FALSE,iPhone XR,yjAqJEk4cbry
2021:01:06 06:49:30,null,FALSE,null,yJhAXj2JiSid
2021:01:06 21:58:08,null,FALSE,null,yjmSc347U6Zq
2021:01:06 23:13:39,null,FALSE,null,YJpE54EYvocL
2021:01:06 23:04:08,"40 deg 36' 59.76"" N, 73 deg 59' 53.16"" W",FALSE,iPhone 11,yjps7ODzvQOW
2021:01:06 05:33:42,null,FALSE,null,YjyzVv2rrFa8
2021:01:06 02:28:51,null,FALSE,iPhone 7 Plus,yKA4pdCYtaMX
2021:01:06 20:38:23,null,FALSE,null,YkDUoEx7gFqb
2021:01:06 21:17:48,null,FALSE,null,YkgxU0EJEidI
2021:01:06 18:14:09,"43 deg 46' 39.72"" N, 87 deg 44' 3.84"" W",FALSE,iPhone 7,ykH9MxJpq0Lk
2021:01:06 20:49:43,null,FALSE,null,ykhW48XPpW3g
2021:01:06 20:28:38,null,FALSE,null,YkKrW3FRRKCS
2021:01:06 01:25:12,null,FALSE,null,YKkZex3Mtnr4
2021:01:06 18:59:56,null,FALSE,null,yKLkv5eBso2U
2021:01:06 23:55:15,null,FALSE,iPhone 6,ykuOSBOu9asn
2021:01:06 19:05:02,null,FALSE,iPhone 12 Pro Max,YKvJBhT5bpi0
2021:01:06 00:38:41,null,FALSE,iPhone XR,ykWFgOBUhfAt
2021:01:06 23:47:40,null,FALSE,null,YKZ1Qt3qROzw
2021:01:06 07:50:49,null,FALSE,null,ykzlZyh4f17f
2021:01:06 14:43:21,"34 deg 3' 51.12"" N, 118 deg 20' 47.76"" W",FALSE,iPhone 7,yLdAOdqCM6HD
2021:01:06 21:49:33,null,FALSE,null,YlE7AjHBsmx3
2021:01:06 20:00:21,null,FALSE,null,ylf61pKWmPut
2021:01:06 18:40:55,null,FALSE,null,ylGiu26jDPIa
2021:01:06 20:33:33,null,FALSE,null,YLhgSvLh5s5H
2021:01:06 14:11:10,null,FALSE,iPhone 8 Plus,YLkmjzV0ljO9
2021:01:06 19:48:48,null,FALSE,null,YLm8Np40E0DI
2021:01:06 01:33:33,null,FALSE,null,yLU52gYUVmNz
2021:01:06 22:37:29,null,FALSE,null,YlXxY0fQaP4G
2021:01:06 09:42:58,"0 deg 0' 0.00"" N, 0 deg 0' 0.00"" E",FALSE,null,Ym6s5ciLjenf
2021:01:06 21:58:10,"40 deg 8' 24.36"" N, 83 deg 8' 49.20"" W",FALSE,iPhone 6,yM7r3kIULNHC
2021:01:06 19:40:47,null,FALSE,null,YMBQ8mkNyqX0
2021:01:06 21:18:08,null,FALSE,null,YMqdBIPUqu8h
2021:01:06 02:49:14,null,FALSE,null,yMtqZV2JU4cA
2021:01:06 20:53:52,null,FALSE,null,YMUWlpmezmF5
2021:01:06 18:09:08,null,FALSE,iPhone XR,YmX369uIUJHI
2021:01:06 21:14:56,null,FALSE,null,yMyqKawXf662
2021:01:06 16:35:22,null,FALSE,null,YnaXRGwJXROG
2021:01:06 22:46:40,null,FALSE,null,ynBSDPmifenJ
2021:01:06 15:54:37,null,FALSE,null,ynf120fBG743
2021:01:06 21:37:47,null,FALSE,null,ynQP7xiEDFUC
2021:01:06 21:27:48,null,FALSE,null,YO0DayU0Mk28
2021:01:06 07:58:08,null,FALSE,null,Yo0QAD4AFtNb
2021:01:06 01:33:33,null,FALSE,null,yo7BV5WVR5AB
2021:01:06 14:31:20,null,FALSE,iPhone 8 Plus,yO9aQwcFrwTh
2021:01:06 05:13:50,null,FALSE,null,yOBrQtg6kX9x
2021:01:06 15:53:31,null,FALSE,null,YOjKg8N3wji7
2021:01:06 21:17:22,null,FALSE,null,YoUuJH22GCDh
2021:01:06 16:54:10,null,FALSE,null,Yow1ocTqlZUY
2021:01:06 21:23:28,null,FALSE,null,YOZpfvfujryr
2021:01:06 20:02:10,null,FALSE,null,YP0OpU0uKXCn
2021:01:06 20:06:23,"47 deg 2' 10.68"" N, 122 deg 54' 17.28"" W",FALSE,null,Yp1J45KVZaps
2021:01:06 19:46:17,null,FALSE,iPhone SE (2nd generation),yPDS2pMkcw6K
2021:01:06 22:49:41,null,FALSE,null,yPI1UZxkTABq
2021:01:06 21:19:04,null,FALSE,null,YPlTzlymnycN
2021:01:06 21:17:22,null,FALSE,null,ypM87PmBf4Un
2021:01:06 20:00:14,null,FALSE,null,ypNLBClhYQMY
2021:01:06 20:02:03,"36 deg 9' 57.96"" N, 115 deg 8' 33.36"" W",FALSE,iPhone 11,YPskHlGLuiQN
2021:01:06 03:19:43,null,FALSE,null,Yq4nMZylbjTK
2021:01:06 20:00:14,null,FALSE,null,yQAFd9LT3rg3
2021:01:06 03:01:48,null,FALSE,null,yqCR2W0p8KYA
2021:01:06 16:18:21,"36 deg 28' 23.88"" N, 94 deg 16' 37.56"" W",FALSE,null,YqEKe8yWVqr6
2021:01:06 22:04:58,null,FALSE,null,YqFhrojbZXK4
2021:01:06 23:05:51,null,FALSE,null,yqHdrctYqE6g
2021:01:06 22:41:51,null,FALSE,iPhone XS Max,yQJe5EuTNMEk
2021:01:06 20:55:43,null,FALSE,null,yqkk56rpFTF2
2021:01:06 19:45:33,null,FALSE,iPhone 7,Yqky4FbDpJCu
2021:01:06 23:50:54,null,FALSE,null,yRF5KPUIMcon
2021:01:06 21:25:24,null,FALSE,null,yRmHqe5OV18d
2021:01:06 05:39:57,null,FALSE,null,YrO7wGcutlr4
2021:01:06 19:06:00,null,FALSE,null,YrU3gmZ9Z137
2021:01:06 06:02:33,null,FALSE,null,yS5b7e1UXSpG
2021:01:06 21:48:57,null,FALSE,null,YsBDfkl4zJAD
2021:01:06 22:48:40,null,FALSE,null,ysBfdFiFfUPD
2021:01:06 17:48:40,null,FALSE,iPhone SE (2nd generation),ysd5NxRbj7hf
2021:01:06 19:39:21,null,FALSE,null,YSJEfE1I2iTm
2021:01:06 22:33:53,null,FALSE,null,ySJtzf63uzof
2021:01:06 20:04:20,null,FALSE,null,YsQC3Unlku06
2021:01:06 19:38:45,null,FALSE,iPhone X,yszwTQawl7sQ
2021:01:06 06:57:26,null,FALSE,null,yT1Hbmli9w5u
2021:01:06 01:32:54,null,FALSE,null,yt28mktYG8Bc
2021:01:06 11:31:33,null,FALSE,iPhone 8 Plus,yt67rdwRCQvx
2021:01:06 22:05:21,null,FALSE,null,yt855WN3ILKl
2021:01:06 21:27:27,"34 deg 57' 30.96"" N, 85 deg 16' 33.24"" W",FALSE,iPhone 11 Pro Max,yt8C1MfrWPji
2021:01:06 17:22:54,null,FALSE,iPhone 11 Pro Max,YTNRsF15Py70
2021:01:06 21:07:41,"34 deg 22' 50.52"" N, 77 deg 40' 55.92"" W",FALSE,iPhone 8 Plus,yTQjZYzEwNAk
2021:01:06 22:07:28,null,FALSE,null,yTrHHj3Ya0ww
2021:01:06 18:43:56,null,FALSE,null,yTt7kj129dwM
2021:01:06 18:31:52,null,FALSE,iPhone 6s Plus,ytxVmD7WL68h
2021:01:06 16:58:51,null,FALSE,iPhone 11 Pro Max,yu0a9chzv2R4
2021:01:06 17:39:56,"36 deg 8' 40.92"" N, 115 deg 9' 35.64"" W",FALSE,iPhone 11 Pro,yU46BGWlclOQ
2021:01:06 20:00:14,null,FALSE,null,yU5BQQ73OAI1
2021:01:06 20:00:43,null,FALSE,iPhone 8 Plus,yu7RQUYn5Si0
2021:01:06 04:44:59,null,FALSE,null,yUh77rOszdGn
2021:01:06 20:36:11,null,FALSE,null,yuhg3Z9uQTNz
2021:01:06 20:33:33,null,FALSE,null,YUJBLF13QYTN
2021:01:06 08:38:51,null,FALSE,null,YV0XJOX312Jc
2021:01:06 03:14:25,null,FALSE,null,yV0zJCTbM587
2021:01:06 21:44:44,null,FALSE,null,yV10NbAu5zSv
2021:01:06 00:23:57,null,FALSE,iPhone 11,YV4wB0dJCj0i
2021:01:06 23:43:11,null,FALSE,iPhone X,Yvaca7oEZrem
2021:01:06 21:17:22,null,FALSE,null,YvLep5GpAy6L
2021:01:06 19:07:02,null,FALSE,null,YVlwI0a30tnp
2021:01:06 02:38:34,"43 deg 43' 13.44"" N, 116 deg 15' 18.00"" W",FALSE,iPhone 11 Pro Max,yVMdlQblPjjQ
2021:01:06 21:32:42,null,FALSE,null,YVpv8Y4LpnUs
2021:01:06 22:22:35,null,FALSE,null,YVrN1Mu13pcm
2021:01:06 17:49:32,null,FALSE,null,YvsRVgb6AdZ0
2021:01:06 23:11:57,null,FALSE,null,YVx3O3ngQRZK
2021:01:06 03:01:41,null,FALSE,null,YWaT2Z36EDsz
2021:01:06 21:11:20,"32 deg 33' 0.00"" N, 92 deg 21' 11.16"" W",FALSE,iPhone 7 Plus,YWEfhpHxXb7v
2021:01:06 01:32:41,"30 deg 28' 4.80"" N, 90 deg 55' 14.52"" W",FALSE,iPhone 11,yWkE6kY2odpo
2021:01:06 22:29:12,null,FALSE,null,YwNs46L422BY
2021:01:06 22:35:03,null,FALSE,null,YwrJgt2SFrxo
2021:01:06 14:27:05,null,FALSE,null,YwsnFJRxJDVK
2021:01:06 18:57:21,null,FALSE,iPhone 11 Pro Max,ywTvaCwJxlQn
2021:01:06 16:15:52,null,FALSE,null,ywYAaFkVrneZ
2021:01:06 18:42:53,null,FALSE,null,YwyL52Us8iBh
2021:01:06 20:38:04,null,FALSE,null,yX0lV6hDb7Ii
2021:01:06 20:04:20,null,FALSE,null,Yx3ADnYSbG6i
2021:01:06 21:35:20,null,FALSE,null,yX7EkMQhPCRS
2021:01:06 19:02:35,null,FALSE,null,yxAAhYWPbUZk
2021:01:06 23:17:05,null,FALSE,null,YXp6hCwUrwzZ
2021:01:06 03:49:04,null,FALSE,null,YXUbN2wyHm3L
2021:01:06 22:04:49,null,FALSE,null,yXWYtCNj8uR2
2021:01:06 19:58:13,"26 deg 32' 49.92"" N, 80 deg 6' 43.56"" W",FALSE,iPhone 6 Plus,YXy8X3UBxPtv
2021:01:06 19:51:42,null,FALSE,null,YYhnT47YwByk
2021:01:06 21:57:26,null,FALSE,null,YyHtmb0IQOiG
2021:01:06 23:21:20,null,FALSE,null,YYpkAntjzrFx
2021:01:06 00:08:23,null,FALSE,null,YyUbImhmYNPg
2021:01:06 18:11:33,null,FALSE,null,Yz3DEsD2hUrm
2021:01:06 20:16:23,null,FALSE,null,YZ5ao6nxw8Yw
2021:01:06 14:29:45,null,FALSE,null,YZ81x9D20Jw2
2021:01:06 20:00:14,null,FALSE,null,yzCfCEfz4KKM
2021:01:06 18:11:44,null,FALSE,null,YZDF5tfztyfT
2021:01:06 00:11:47,null,FALSE,iPhone 7 Plus,YZGTSXNBOdyv
2021:01:06 21:44:02,null,FALSE,null,yzk8aE1I9bud
2021:01:06 23:55:41,null,FALSE,null,yzORuuQzEjKt
2021:01:06 21:10:20,null,FALSE,null,yzp0XGkwois1
2021:01:06 10:49:12,null,FALSE,null,yZtiCSPuMnYo
2021:01:06 22:08:30,null,FALSE,null,yzWk7ohN5Wn1
2021:01:06 15:06:39,null,FALSE,null,yZXhPBLDuH16
2021:01:06 03:48:24,null,FALSE,null,z05XP8jdyBY8
2021:01:06 01:41:47,null,FALSE,null,Z06jyDWo0P0O
2021:01:06 19:47:20,null,FALSE,null,z0bThjo25MSN
2021:01:06 18:32:37,null,FALSE,iPhone XR,z0EHTwQfhgU0
2021:01:06 18:35:42,null,FALSE,null,Z0HNJ5F5NXwY
2021:01:06 22:41:03,null,FALSE,null,z0j0A6EdDgDU
2021:01:06 19:15:30,null,FALSE,null,z0QwtaQUzIoV
2021:01:06 00:18:18,null,FALSE,null,z0yvaCTZAiia
2021:01:06 03:15:41,null,FALSE,null,Z1C18EYWMEzK
2021:01:06 18:39:04,null,FALSE,iPhone XS,Z1uAQIKeDyPP
2021:01:06 19:40:32,null,FALSE,null,z2bIfZDV97BR
2021:01:06 17:23:23,null,FALSE,null,z2CfTvO1edA6
2021:01:06 21:46:35,null,FALSE,null,z2Jh2DoZ87Zq
2021:01:06 16:46:44,null,FALSE,null,z2KF8SPCAPGO
2021:01:06 18:00:46,null,FALSE,iPhone 7 Plus,Z2LvlVlG1pDH
2021:01:06 22:58:42,null,FALSE,null,Z2ObqahMN6bE
2021:01:06 22:35:09,null,FALSE,null,Z2peXD13Qpje
2021:01:06 21:24:33,null,FALSE,null,z2XOC930mp39
2021:01:06 23:20:13,"30 deg 12' 54.72"" N, 97 deg 45' 42.12"" W",FALSE,iPhone 11 Pro,z38JPO5mPg2e
2021:01:06 11:58:07,null,FALSE,iPhone 11,Z3B3UQsupPM8
2021:01:06 05:39:54,null,FALSE,iPhone SE (2nd generation),z3n1LGBSKbWE
2021:01:06 05:10:41,null,FALSE,null,z3Nd7bGf66cz
2021:01:06 06:12:23,"31 deg 3' 8.96"" N, 97 deg 45' 6.48"" W",FALSE,null,z3VBSqPbk4j7
2021:01:06 18:50:24,null,FALSE,iPhone 11,z449ib42caH6
2021:01:06 06:30:16,null,FALSE,null,Z49G2U8t8vSd
2021:01:06 03:56:35,null,FALSE,null,Z4cIFzUaE7Tb
2021:01:06 20:17:42,null,FALSE,null,z4Gpnm2lCmbg
2021:01:06 19:48:00,null,FALSE,null,Z4HXHtsnmAYw
2021:01:06 19:36:08,null,FALSE,iPhone X,Z4Jrm28F991U
2021:01:06 21:40:11,null,FALSE,iPhone 11 Pro,Z4Rw7cbzDUnP
2021:01:06 03:09:36,null,FALSE,null,Z4VUwm8LIzs7
2021:01:06 18:13:17,"40 deg 51' 28.80"" N, 73 deg 55' 51.24"" W",FALSE,iPhone X,z4Y11S9KdcYM
2021:01:06 19:13:23,null,FALSE,null,Z53KwQnRVQtM
2021:01:06 18:50:08,null,FALSE,null,Z5DU6N8eVIAh
2021:01:06 16:38:49,null,FALSE,null,Z5DUp7il3RLO
2021:01:06 17:35:52,null,FALSE,iPhone X,z5hHcIsL0fwA
2021:01:06 17:15:52,null,FALSE,iPhone 11,z5hqwoOCkTuh
2021:01:06 21:58:08,null,FALSE,null,z5xdUzXhk4TZ
2021:01:06 17:21:58,null,FALSE,iPhone 7,Z660jvrgzY6G
2021:01:06 23:45:24,null,FALSE,null,z6KCfGBaHVY3
2021:01:06 18:56:52,null,FALSE,null,z77oc9fw65Sd
2021:01:06 21:23:32,"0 deg 0' 0.00"" N, 0 deg 0' 0.00"" E",FALSE,null,z7iW26P88tDU
2021:01:06 21:07:19,null,FALSE,iPhone SE (2nd generation),Z7N7eh0AEQCV
2021:01:06 23:57:52,null,FALSE,null,z7now6CBcdiw
2021:01:06 22:31:03,null,FALSE,iPhone XR,Z7SWGskJoOg2
2021:01:06 05:08:56,null,FALSE,null,z84uRlV0AMU5
2021:01:06 23:17:54,null,FALSE,null,z869XD0D2YV2
2021:01:06 12:13:21,"0 deg 0' 0.00"" N, 0 deg 0' 0.00"" E",FALSE,null,z86l0lMcVB1c
2021:01:06 22:14:39,null,FALSE,null,Z8BpjQ8Z0Qxm
2021:01:06 17:25:57,null,FALSE,null,z8VKy8FzgjXm
2021:01:06 18:17:04,null,FALSE,null,Z8y5P6dTH74P
2021:01:06 22:18:29,null,FALSE,null,z92e4WWEYUKV
2021:01:06 23:32:20,null,FALSE,null,Z93jipJrI0rg
2021:01:06 19:00:09,null,FALSE,null,z9A8jK59ovB5
2021:01:06 22:22:01,null,FALSE,null,Z9GIfV8kLlrn
2021:01:06 05:38:26,null,FALSE,iPhone SE (2nd generation),Z9GxfEPUBS5e
2021:01:06 22:19:32,null,FALSE,null,z9JV5OdJd8oA
2021:01:06 03:25:37,null,FALSE,null,z9RIB9YYb32X
2021:01:06 17:39:56,"36 deg 8' 40.92"" N, 115 deg 9' 35.64"" W",FALSE,iPhone 11 Pro,Z9rrUt7pcFYd
2021:01:06 23:20:59,null,FALSE,null,zaIcJjdocXAI
2021:01:06 20:54:28,null,FALSE,null,zalhSbrYWA2S
2021:01:06 17:20:39,null,FALSE,null,zam9q34ABCxz
2021:01:06 06:40:24,null,FALSE,null,zausLUCFYI8X
2021:01:06 20:00:14,null,FALSE,null,ZavtS7QHKyK1
2021:01:06 21:48:14,null,FALSE,null,zAzKuc4nAuzz
2021:01:06 20:14:54,null,FALSE,null,zB1EAWxumkbt
2021:01:06 11:38:57,null,FALSE,null,ZB2AEi2CaN7s
2021:01:06 22:50:02,null,FALSE,null,zb2e1D93hTI7
2021:01:06 21:08:58,"44 deg 56' 21.12"" N, 123 deg 1' 50.16"" W",FALSE,iPhone XS,Zb2u0a8X0FX2
2021:01:06 20:37:08,null,FALSE,null,ZB2YsKinhWoL
2021:01:06 22:33:52,null,FALSE,null,zBDkNtBF3ooA
2021:01:06 17:05:08,null,FALSE,null,ZBemECThWiQ5
2021:01:06 18:55:07,null,FALSE,iPhone XR,zbGow7pLsrvy
2021:01:06 19:23:19,null,FALSE,iPhone 7,zBHou9v05o4T
2021:01:06 16:01:33,null,FALSE,null,zbnC6BgpBkSs
2021:01:06 22:07:20,null,FALSE,null,zbw22AITQO3s
2021:01:06 16:57:34,null,FALSE,iPhone XR,ZbzM5wkPf7Wm
2021:01:06 20:10:11,null,FALSE,null,zcaEneaIwKru
2021:01:06 13:56:18,null,FALSE,null,ZcCCaubcJqe6
2021:01:06 05:38:47,null,FALSE,null,ZCLtqXU1WMX9
2021:01:06 15:55:06,null,FALSE,null,zCuUgVplrvgo
2021:01:06 05:53:09,null,FALSE,null,ZCYBKEZU02yX
2021:01:06 21:41:42,null,FALSE,null,zdbhsJIirXN9
2021:01:06 11:28:48,null,FALSE,null,ZdcW154aEBY2
2021:01:06 15:29:32,null,FALSE,null,ZdEIKO7vooVc
2021:01:06 14:47:42,"30 deg 15' 5.40"" N, 82 deg 30' 52.20"" W",FALSE,iPhone 6s,ZDEn6H2tjBcz
2021:01:06 07:59:31,null,FALSE,null,ZdHxjmqgWwGt
2021:01:06 14:47:50,null,FALSE,null,Zdj1GqJtL2a3
